policy,contacted,captured_churners,precision_at_k,capture_rate,lift,contact_cost,retention_value,save_rate,expected_saved_customers,campaign_cost,expected_retention_value,net_value,roi,break_even_save_rate
top_20pct,9778,128,0.013090611577009614,0.5079365079365079,2.5395786459398653,3.0,200.0,0.05,6.4,29334.0,1280.0,-28054.0,-0.9563646280766346,1.145859375
top_20pct,9778,128,0.013090611577009614,0.5079365079365079,2.5395786459398653,3.0,200.0,0.1,12.8,29334.0,2560.0,-26774.0,-0.9127292561532693,1.145859375
top_20pct,9778,128,0.013090611577009614,0.5079365079365079,2.5395786459398653,3.0,200.0,0.2,25.6,29334.0,5120.0,-24214.0,-0.8254585123065384,1.145859375
top_20pct,9778,128,0.013090611577009614,0.5079365079365079,2.5395786459398653,5.0,50.0,0.05,6.4,48890.0,320.0,-48570.0,-0.9934546942114952,7.6390625
top_20pct,9778,128,0.013090611577009614,0.5079365079365079,2.5395786459398653,5.0,50.0,0.1,12.8,48890.0,640.0,-48250.0,-0.9869093884229904,7.6390625
top_20pct,9778,128,0.013090611577009614,0.5079365079365079,2.5395786459398653,5.0,50.0,0.2,25.6,48890.0,1280.0,-47610.0,-0.9738187768459807,7.6390625
top_20pct,9778,128,0.013090611577009614,0.5079365079365079,2.5395786459398653,5.0,100.0,0.05,6.4,48890.0,640.0,-48250.0,-0.9869093884229904,3.81953125
top_20pct,9778,128,0.013090611577009614,0.5079365079365079,2.5395786459398653,5.0,100.0,0.1,12.8,48890.0,1280.0,-47610.0,-0.9738187768459807,3.81953125
top_20pct,9778,128,0.013090611577009614,0.5079365079365079,2.5395786459398653,5.0,100.0,0.2,25.6,48890.0,2560.0,-46330.0,-0.9476375536919616,3.81953125
top_20pct,9778,128,0.013090611577009614,0.5079365079365079,2.5395786459398653,5.0,200.0,0.05,6.4,48890.0,1280.0,-47610.0,-0.9738187768459807,1.909765625
top_20pct,9778,128,0.013090611577009614,0.5079365079365079,2.5395786459398653,5.0,200.0,0.1,12.8,48890.0,2560.0,-46330.0,-0.9476375536919616,1.909765625
top_20pct,9778,128,0.013090611577009614,0.5079365079365079,2.5395786459398653,5.0,200.0,0.2,25.6,48890.0,5120.0,-43770.0,-0.8952751073839231,1.909765625
top_30pct,14666,154,0.010500477294422474,0.6111111111111112,2.0370925951179597,1.0,50.0,0.05,7.7,14666.0,385.0,-14281.0,-0.9737488067639438,1.9046753246753247
top_30pct,14666,154,0.010500477294422474,0.6111111111111112,2.0370925951179597,1.0,50.0,0.1,15.4,14666.0,770.0,-13896.0,-0.9474976135278876,1.9046753246753247
top_30pct,14666,154,0.010500477294422474,0.6111111111111112,2.0370925951179597,1.0,50.0,0.2,30.8,14666.0,1540.0,-13126.0,-0.8949952270557753,1.9046753246753247
top_30pct,14666,154,0.010500477294422474,0.6111111111111112,2.0370925951179597,1.0,100.0,0.05,7.7,14666.0,770.0,-13896.0,-0.9474976135278876,0.9523376623376624
top_30pct,14666,154,0.010500477294422474,0.6111111111111112,2.0370925951179597,1.0,100.0,0.1,15.4,14666.0,1540.0,-13126.0,-0.8949952270557753,0.9523376623376624
top_30pct,14666,154,0.010500477294422474,0.6111111111111112,2.0370925951179597,1.0,100.0,0.2,30.8,14666.0,3080.0,-11586.0,-0.7899904541115506,0.9523376623376624
top_30pct,14666,154,0.010500477294422474,0.6111111111111112,2.0370925951179597,1.0,200.0,0.05,7.7,14666.0,1540.0,-13126.0,-0.8949952270557753,0.4761688311688312
top_30pct,14666,154,0.010500477294422474,0.6111111111111112,2.0370925951179597,1.0,200.0,0.1,15.4,14666.0,3080.0,-11586.0,-0.7899904541115506,0.4761688311688312
top_30pct,14666,154,0.010500477294422474,0.6111111111111112,2.0370925951179597,1.0,200.0,0.2,30.8,14666.0,6160.0,-8506.0,-0.579980908223101,0.4761688311688312
top_30pct,14666,154,0.010500477294422474,0.6111111111111112,2.0370925951179597,3.0,50.0,0.05,7.7,43998.0,385.0,-43613.0,-0.991249602254648,5.714025974025974
top_30pct,14666,154,0.010500477294422474,0.6111111111111112,2.0370925951179597,3.0,50.0,0.1,15.4,43998.0,770.0,-43228.0,-0.9824992045092958,5.714025974025974
top_30pct,14666,154,0.010500477294422474,0.6111111111111112,2.0370925951179597,3.0,50.0,0.2,30.8,43998.0,1540.0,-42458.0,-0.9649984090185918,5.714025974025974
top_30pct,14666,154,0.010500477294422474,0.6111111111111112,2.0370925951179597,3.0,100.0,0.05,7.7,43998.0,770.0,-43228.0,-0.9824992045092958,2.857012987012987
top_30pct,14666,154,0.010500477294422474,0.6111111111111112,2.0370925951179597,3.0,100.0,0.1,15.4,43998.0,1540.0,-42458.0,-0.9649984090185918,2.857012987012987
top_30pct,14666,154,0.010500477294422474,0.6111111111111112,2.0370925951179597,3.0,100.0,0.2,30.8,43998.0,3080.0,-40918.0,-0.9299968180371835,2.857012987012987
top_30pct,14666,154,0.010500477294422474,0.6111111111111112,2.0370925951179597,3.0,200.0,0.05,7.7,43998.0,1540.0,-42458.0,-0.9649984090185918,1.4285064935064935
top_30pct,14666,154,0.010500477294422474,0.6111111111111112,2.0370925951179597,3.0,200.0,0.1,15.4,43998.0,3080.0,-40918.0,-0.9299968180371835,1.4285064935064935
top_30pct,14666,154,0.010500477294422474,0.6111111111111112,2.0370925951179597,3.0,200.0,0.2,30.8,43998.0,6160.0,-37838.0,-0.859993636074367,1.4285064935064935
top_30pct,14666,154,0.010500477294422474,0.6111111111111112,2.0370925951179597,5.0,50.0,0.05,7.7,73330.0,385.0,-72945.0,-0.9947497613527888,9.523376623376624
top_30pct,14666,154,0.010500477294422474,0.6111111111111112,2.0370925951179597,5.0,50.0,0.1,15.4,73330.0,770.0,-72560.0,-0.9894995227055775,9.523376623376624
top_30pct,14666,154,0.010500477294422474,0.6111111111111112,2.0370925951179597,5.0,50.0,0.2,30.8,73330.0,1540.0,-71790.0,-0.978999045411155,9.523376623376624
top_30pct,14666,154,0.010500477294422474,0.6111111111111112,2.0370925951179597,5.0,100.0,0.05,7.7,73330.0,770.0,-72560.0,-0.9894995227055775,4.761688311688312
top_30pct,14666,154,0.010500477294422474,0.6111111111111112,2.0370925951179597,5.0,100.0,0.1,15.4,73330.0,1540.0,-71790.0,-0.978999045411155,4.761688311688312
top_30pct,14666,154,0.010500477294422474,0.6111111111111112,2.0370925951179597,5.0,100.0,0.2,30.8,73330.0,3080.0,-70250.0,-0.9579980908223101,4.761688311688312
top_30pct,14666,154,0.010500477294422474,0.6111111111111112,2.0370925951179597,5.0,200.0,0.05,7.7,73330.0,1540.0,-71790.0,-0.978999045411155,2.380844155844156
top_30pct,14666,154,0.010500477294422474,0.6111111111111112,2.0370925951179597,5.0,200.0,0.1,15.4,73330.0,3080.0,-70250.0,-0.9579980908223101,2.380844155844156
top_30pct,14666,154,0.010500477294422474,0.6111111111111112,2.0370925951179597,5.0,200.0,0.2,30.8,73330.0,6160.0,-67170.0,-0.9159961816446202,2.380844155844156
