feature_transformed,importance,abs_importance,importance_type,feature_original,rank
num__red_latencia_ms_was_missing_lag_3m,0.020722024661469586,0.020722024661469586,coefficient,red_latencia_ms_was_missing_lag_3m,221
num__soporte_incidencia_masiva_lag_1m,-0.020176097925574756,0.020176097925574756,coefficient,soporte_incidencia_masiva_lag_1m,222
cat__soporte_canal_principal_app_chat,0.01798912653905107,0.01798912653905107,coefficient,soporte_canal_principal,223
cat__soporte_canal_principal_tienda,-0.017966083458626634,0.017966083458626634,coefficient,soporte_canal_principal,224
cat__soporte_motivo_principal_Baja / portabilidad,0.017883711124827353,0.017883711124827353,coefficient,soporte_motivo_principal,225
num__red_latencia_ms_lag_3m,0.0170466196255917,0.0170466196255917,coefficient,red_latencia_ms_lag_3m,226
num__soporte_satisfaccion_missing_rate,0.01463783420477172,0.01463783420477172,coefficient,soporte_satisfaccion_missing_rate,227
num__soporte_incidencia_masiva_lag_2m,0.014044911764496586,0.014044911764496586,coefficient,soporte_incidencia_masiva_lag_2m,228
cat__fact_tipo_plan_Contrato,-0.013901317797011408,0.013901317797011408,coefficient,fact_tipo_plan,229
num__soporte_motivo_missing_rate_lag_1m,0.013341052813538657,0.013341052813538657,coefficient,soporte_motivo_missing_rate_lag_1m,230
num__red_cobertura_4g_pct_was_missing_lag_3m,0.012787230256004891,0.012787230256004891,coefficient,red_cobertura_4g_pct_was_missing_lag_3m,231
num__soporte_no_resueltos_lag_1m,0.012705968241072422,0.012705968241072422,coefficient,soporte_no_resueltos_lag_1m,232
num__missingindicator_soporte_satisfaccion_min,0.011103734039015326,0.011103734039015326,coefficient,soporte_satisfaccion_min,233
num__missingindicator_soporte_duracion_media,0.011103734039015326,0.011103734039015326,coefficient,soporte_duracion_media,234
num__missingindicator_soporte_duracion_max,0.011103734039015326,0.011103734039015326,coefficient,soporte_duracion_max,235
num__missingindicator_soporte_dias_retraso_media,0.011103734039015326,0.011103734039015326,coefficient,soporte_dias_retraso_media,236
num__missingindicator_soporte_stress_calidad_media,0.011103734039015326,0.011103734039015326,coefficient,soporte_stress_calidad_media,237
num__missingindicator_soporte_duracion_max_roll_3m,0.011103734039015326,0.011103734039015326,coefficient,soporte_duracion_max_roll_3m,238
num__missingindicator_soporte_motivo_missing_rate,0.011103734039015326,0.011103734039015326,coefficient,soporte_motivo_missing_rate,239
num__missingindicator_soporte_satisfaccion_missing_rate,0.011103734039015326,0.011103734039015326,coefficient,soporte_satisfaccion_missing_rate,240
num__missingindicator_soporte_resuelto_rate,0.011103734039015326,0.011103734039015326,coefficient,soporte_resuelto_rate,241
num__missingindicator_soporte_resuelto_rate_roll_3m,0.011103734039015326,0.011103734039015326,coefficient,soporte_resuelto_rate_roll_3m,242
num__missingindicator_soporte_duracion_media_roll_3m,0.011103734039015326,0.011103734039015326,coefficient,soporte_duracion_media_roll_3m,243
num__missingindicator_soporte_satisfaccion_media_roll_3m,0.011103734039015326,0.011103734039015326,coefficient,soporte_satisfaccion_media_roll_3m,244
num__missingindicator_soporte_satisfaccion_media,0.011103734039015326,0.011103734039015326,coefficient,soporte_satisfaccion_media,245
num__missingindicator_soporte_satisfaccion_min_roll_3m,0.011103734039015326,0.011103734039015326,coefficient,soporte_satisfaccion_min_roll_3m,246
num__missingindicator_soporte_satisfaccion_missing_rate_roll_3m,0.011103734039015326,0.011103734039015326,coefficient,soporte_satisfaccion_missing_rate_roll_3m,247
num__missingindicator_soporte_dias_retraso_media_roll_3m,0.011103734039015326,0.011103734039015326,coefficient,soporte_dias_retraso_media_roll_3m,248
num__missingindicator_soporte_stress_calidad_media_roll_3m,0.011103734039015326,0.011103734039015326,coefficient,soporte_stress_calidad_media_roll_3m,249
num__missingindicator_soporte_motivo_missing_rate_roll_3m,0.011103734039015326,0.011103734039015326,coefficient,soporte_motivo_missing_rate_roll_3m,250
num__missingindicator_soporte_dias_retraso_media_lag_1m,-0.00992118966644302,0.00992118966644302,coefficient,soporte_dias_retraso_media_lag_1m,251
num__missingindicator_soporte_satisfaccion_min_lag_1m,-0.00992118966644302,0.00992118966644302,coefficient,soporte_satisfaccion_min_lag_1m,252
num__missingindicator_soporte_satisfaccion_media_lag_1m,-0.00992118966644302,0.00992118966644302,coefficient,soporte_satisfaccion_media_lag_1m,253
num__missingindicator_soporte_duracion_max_lag_1m,-0.00992118966644302,0.00992118966644302,coefficient,soporte_duracion_max_lag_1m,254
num__missingindicator_soporte_duracion_media_lag_1m,-0.00992118966644302,0.00992118966644302,coefficient,soporte_duracion_media_lag_1m,255
num__missingindicator_soporte_resuelto_rate_lag_1m,-0.00992118966644302,0.00992118966644302,coefficient,soporte_resuelto_rate_lag_1m,256
num__missingindicator_soporte_satisfaccion_missing_rate_lag_1m,-0.00992118966644302,0.00992118966644302,coefficient,soporte_satisfaccion_missing_rate_lag_1m,257
num__missingindicator_soporte_motivo_missing_rate_lag_1m,-0.00992118966644302,0.00992118966644302,coefficient,soporte_motivo_missing_rate_lag_1m,258
num__missingindicator_soporte_stress_calidad_media_lag_1m,-0.00992118966644302,0.00992118966644302,coefficient,soporte_stress_calidad_media_lag_1m,259
num__fact_variacion_consumo_pct_lag_3m,0.009877857198952615,0.009877857198952615,coefficient,fact_variacion_consumo_pct_lag_3m,260
num__red_tasa_cortes_pct_lag_2m,0.009681335231234777,0.009681335231234777,coefficient,red_tasa_cortes_pct_lag_2m,261
num__soporte_incidencia_masiva_roll_3m,0.009600938348251369,0.009600938348251369,coefficient,soporte_incidencia_masiva_roll_3m,262
num__fact_num_lineas_lag_3m,-0.00881198297813154,0.00881198297813154,coefficient,fact_num_lineas_lag_3m,263
cat__soporte_motivo_principal_Calidad de señal,-0.008538054797673608,0.008538054797673608,coefficient,soporte_motivo_principal,264
cat__soporte_canal_principal_telefono,0.008531248611477998,0.008531248611477998,coefficient,soporte_canal_principal,265
num__fact_importe_total_was_missing_lag_3m,-0.008420123843766286,0.008420123843766286,coefficient,fact_importe_total_was_missing_lag_3m,266
num__red_latencia_ms_was_missing_lag_2m,0.00788239070460748,0.00788239070460748,coefficient,red_latencia_ms_was_missing_lag_2m,267
num__soporte_motivo_missing_rate_lag_3m,-0.007668767512250996,0.007668767512250996,coefficient,soporte_motivo_missing_rate_lag_3m,268
num__soporte_contactos_lag_3m,-0.007502757047769417,0.007502757047769417,coefficient,soporte_contactos_lag_3m,269
num__missingindicator_red_cobertura_5g_pct_lag_1m,0.0067145006652762585,0.0067145006652762585,coefficient,red_cobertura_5g_pct_lag_1m,270
num__missingindicator_fact_dias_retraso_pago_lag_1m,0.0067145006652762585,0.0067145006652762585,coefficient,fact_dias_retraso_pago_lag_1m,271
num__missingindicator_red_latencia_ms_lag_1m,0.0067145006652762585,0.0067145006652762585,coefficient,red_latencia_ms_lag_1m,272
num__missingindicator_red_cobertura_4g_pct_was_missing_lag_1m,0.0067145006652762585,0.0067145006652762585,coefficient,red_cobertura_4g_pct_was_missing_lag_1m,273
num__missingindicator_red_cobertura_4g_pct_lag_1m,0.0067145006652762585,0.0067145006652762585,coefficient,red_cobertura_4g_pct_lag_1m,274
num__missingindicator_red_poblacion_zona_lag_1m,0.0067145006652762585,0.0067145006652762585,coefficient,red_poblacion_zona_lag_1m,275
num__missingindicator_red_velocidad_media_mbps_lag_1m,0.0067145006652762585,0.0067145006652762585,coefficient,red_velocidad_media_mbps_lag_1m,276
num__missingindicator_fact_importe_total_was_missing_lag_1m,0.0067145006652762585,0.0067145006652762585,coefficient,fact_importe_total_was_missing_lag_1m,277
num__missingindicator_fact_tipo_plan_was_missing_lag_1m,0.0067145006652762585,0.0067145006652762585,coefficient,fact_tipo_plan_was_missing_lag_1m,278
num__missingindicator_red_tasa_cortes_pct_lag_1m,0.0067145006652762585,0.0067145006652762585,coefficient,red_tasa_cortes_pct_lag_1m,279
num__missingindicator_fact_incidencia_masiva_lag_lag_1m,0.0067145006652762585,0.0067145006652762585,coefficient,fact_incidencia_masiva_lag_lag_1m,280
num__missingindicator_fact_stress_calidad_lag_lag_1m,0.0067145006652762585,0.0067145006652762585,coefficient,fact_stress_calidad_lag_lag_1m,281
num__missingindicator_red_indice_calidad_global_lag_1m,0.0067145006652762585,0.0067145006652762585,coefficient,red_indice_calidad_global_lag_1m,282
num__missingindicator_fact_variacion_consumo_pct_lag_1m,0.0067145006652762585,0.0067145006652762585,coefficient,fact_variacion_consumo_pct_lag_1m,283
num__missingindicator_fact_impago_flag_lag_1m,0.0067145006652762585,0.0067145006652762585,coefficient,fact_impago_flag_lag_1m,284
num__missingindicator_red_incidencia_masiva_lag_1m,0.0067145006652762585,0.0067145006652762585,coefficient,red_incidencia_masiva_lag_1m,285
num__missingindicator_fact_descuento_aplicado_lag_1m,0.0067145006652762585,0.0067145006652762585,coefficient,fact_descuento_aplicado_lag_1m,286
num__missingindicator_fact_importe_total_lag_1m,0.0067145006652762585,0.0067145006652762585,coefficient,fact_importe_total_lag_1m,287
num__missingindicator_fact_consumo_extra_lag_1m,0.0067145006652762585,0.0067145006652762585,coefficient,fact_consumo_extra_lag_1m,288
num__missingindicator_fact_cargo_base_lag_1m,0.0067145006652762585,0.0067145006652762585,coefficient,fact_cargo_base_lag_1m,289
num__missingindicator_red_cobertura_5g_pct_was_missing_lag_1m,0.0067145006652762585,0.0067145006652762585,coefficient,red_cobertura_5g_pct_was_missing_lag_1m,290
num__missingindicator_fact_num_lineas_lag_1m,0.0067145006652762585,0.0067145006652762585,coefficient,fact_num_lineas_lag_1m,291
num__missingindicator_red_latencia_ms_was_missing_lag_1m,0.0067145006652762585,0.0067145006652762585,coefficient,red_latencia_ms_was_missing_lag_1m,292
cat__soporte_canal_principal_email,-0.006578758993323417,0.006578758993323417,coefficient,soporte_canal_principal,293
num__red_latencia_ms,-0.006337636858798476,0.006337636858798476,coefficient,red_latencia_ms,294
num__soporte_no_resueltos,0.005595097502853365,0.005595097502853365,coefficient,soporte_no_resueltos,295
num__soporte_satisfaccion_missing_rate_lag_1m,0.005440207093604148,0.005440207093604148,coefficient,soporte_satisfaccion_missing_rate_lag_1m,296
num__soporte_resuelto_rate_lag_3m,-0.005375687270329805,0.005375687270329805,coefficient,soporte_resuelto_rate_lag_3m,297
num__fact_incidencia_masiva_lag_lag_3m,-0.004775935754526693,0.004775935754526693,coefficient,fact_incidencia_masiva_lag_lag_3m,298
num__soporte_satisfaccion_missing_rate_lag_3m,-0.004452324480672882,0.004452324480672882,coefficient,soporte_satisfaccion_missing_rate_lag_3m,299
num__fact_variacion_consumo_pct_lag_2m,-0.003607393287873568,0.003607393287873568,coefficient,fact_variacion_consumo_pct_lag_2m,300
num__missingindicator_soporte_motivo_missing_rate_lag_3m,0.002533092395475281,0.002533092395475281,coefficient,soporte_motivo_missing_rate_lag_3m,301
num__missingindicator_soporte_dias_retraso_media_lag_3m,0.002533092395475281,0.002533092395475281,coefficient,soporte_dias_retraso_media_lag_3m,302
num__missingindicator_soporte_stress_calidad_media_lag_3m,0.002533092395475281,0.002533092395475281,coefficient,soporte_stress_calidad_media_lag_3m,303
num__missingindicator_soporte_duracion_max_lag_3m,0.002533092395475281,0.002533092395475281,coefficient,soporte_duracion_max_lag_3m,304
num__missingindicator_soporte_satisfaccion_missing_rate_lag_3m,0.002533092395475281,0.002533092395475281,coefficient,soporte_satisfaccion_missing_rate_lag_3m,305
num__missingindicator_soporte_duracion_media_lag_3m,0.002533092395475281,0.002533092395475281,coefficient,soporte_duracion_media_lag_3m,306
num__missingindicator_soporte_resuelto_rate_lag_3m,0.002533092395475281,0.002533092395475281,coefficient,soporte_resuelto_rate_lag_3m,307
num__missingindicator_soporte_satisfaccion_media_lag_3m,0.002533092395475281,0.002533092395475281,coefficient,soporte_satisfaccion_media_lag_3m,308
num__missingindicator_soporte_satisfaccion_min_lag_3m,0.002533092395475281,0.002533092395475281,coefficient,soporte_satisfaccion_min_lag_3m,309
num__red_latencia_ms_lag_1m,0.0011561399471184412,0.0011561399471184412,coefficient,red_latencia_ms_lag_1m,310
num__soporte_stress_calidad_media_lag_3m,-0.0009661890856047294,0.0009661890856047294,coefficient,soporte_stress_calidad_media_lag_3m,311
num__red_velocidad_media_mbps_lag_3m,0.00040059404060551536,0.00040059404060551536,coefficient,red_velocidad_media_mbps_lag_3m,312
