policy,contacted,captured_churners,precision_at_k,capture_rate,lift,contact_cost,retention_value,save_rate,expected_saved_customers,campaign_cost,expected_retention_value,net_value,roi,break_even_save_rate
top_20pct,9778,132,0.013499693188791163,0.5238095238095238,2.6189404786254857,5.0,50.0,0.2,26.400000000000002,48890.0,1320.0,-47570.0,-0.9730006136224176,7.407575757575757
top_20pct,9778,132,0.013499693188791163,0.5238095238095238,2.6189404786254857,5.0,100.0,0.05,6.6000000000000005,48890.0,660.0,-48230.0,-0.9865003068112088,3.7037878787878786
top_20pct,9778,132,0.013499693188791163,0.5238095238095238,2.6189404786254857,5.0,100.0,0.1,13.200000000000001,48890.0,1320.0,-47570.0,-0.9730006136224176,3.7037878787878786
top_20pct,9778,132,0.013499693188791163,0.5238095238095238,2.6189404786254857,5.0,100.0,0.2,26.400000000000002,48890.0,2640.0,-46250.0,-0.9460012272448354,3.7037878787878786
top_20pct,9778,132,0.013499693188791163,0.5238095238095238,2.6189404786254857,5.0,200.0,0.05,6.6000000000000005,48890.0,1320.0,-47570.0,-0.9730006136224176,1.8518939393939393
top_20pct,9778,132,0.013499693188791163,0.5238095238095238,2.6189404786254857,5.0,200.0,0.1,13.200000000000001,48890.0,2640.0,-46250.0,-0.9460012272448354,1.8518939393939393
top_20pct,9778,132,0.013499693188791163,0.5238095238095238,2.6189404786254857,5.0,200.0,0.2,26.400000000000002,48890.0,5280.0,-43610.0,-0.8920024544896706,1.8518939393939393
top_30pct,14666,153,0.010432292376926224,0.6071428571428571,2.0238647211236875,1.0,50.0,0.05,7.65,14666.0,382.5,-14283.5,-0.9739192690576844,1.917124183006536
top_30pct,14666,153,0.010432292376926224,0.6071428571428571,2.0238647211236875,1.0,50.0,0.1,15.3,14666.0,765.0,-13901.0,-0.9478385381153689,1.917124183006536
top_30pct,14666,153,0.010432292376926224,0.6071428571428571,2.0238647211236875,1.0,50.0,0.2,30.6,14666.0,1530.0,-13136.0,-0.8956770762307378,1.917124183006536
top_30pct,14666,153,0.010432292376926224,0.6071428571428571,2.0238647211236875,1.0,100.0,0.05,7.65,14666.0,765.0,-13901.0,-0.9478385381153689,0.958562091503268
top_30pct,14666,153,0.010432292376926224,0.6071428571428571,2.0238647211236875,1.0,100.0,0.1,15.3,14666.0,1530.0,-13136.0,-0.8956770762307378,0.958562091503268
top_30pct,14666,153,0.010432292376926224,0.6071428571428571,2.0238647211236875,1.0,100.0,0.2,30.6,14666.0,3060.0,-11606.0,-0.7913541524614756,0.958562091503268
top_30pct,14666,153,0.010432292376926224,0.6071428571428571,2.0238647211236875,1.0,200.0,0.05,7.65,14666.0,1530.0,-13136.0,-0.8956770762307378,0.479281045751634
top_30pct,14666,153,0.010432292376926224,0.6071428571428571,2.0238647211236875,1.0,200.0,0.1,15.3,14666.0,3060.0,-11606.0,-0.7913541524614756,0.479281045751634
top_30pct,14666,153,0.010432292376926224,0.6071428571428571,2.0238647211236875,1.0,200.0,0.2,30.6,14666.0,6120.0,-8546.0,-0.582708304922951,0.479281045751634
top_30pct,14666,153,0.010432292376926224,0.6071428571428571,2.0238647211236875,3.0,50.0,0.05,7.65,43998.0,382.5,-43615.5,-0.9913064230192281,5.7513725490196075
top_30pct,14666,153,0.010432292376926224,0.6071428571428571,2.0238647211236875,3.0,50.0,0.1,15.3,43998.0,765.0,-43233.0,-0.9826128460384563,5.7513725490196075
top_30pct,14666,153,0.010432292376926224,0.6071428571428571,2.0238647211236875,3.0,50.0,0.2,30.6,43998.0,1530.0,-42468.0,-0.9652256920769126,5.7513725490196075
top_30pct,14666,153,0.010432292376926224,0.6071428571428571,2.0238647211236875,3.0,100.0,0.05,7.65,43998.0,765.0,-43233.0,-0.9826128460384563,2.8756862745098037
top_30pct,14666,153,0.010432292376926224,0.6071428571428571,2.0238647211236875,3.0,100.0,0.1,15.3,43998.0,1530.0,-42468.0,-0.9652256920769126,2.8756862745098037
top_30pct,14666,153,0.010432292376926224,0.6071428571428571,2.0238647211236875,3.0,100.0,0.2,30.6,43998.0,3060.0,-40938.0,-0.9304513841538252,2.8756862745098037
top_30pct,14666,153,0.010432292376926224,0.6071428571428571,2.0238647211236875,3.0,200.0,0.05,7.65,43998.0,1530.0,-42468.0,-0.9652256920769126,1.4378431372549019
top_30pct,14666,153,0.010432292376926224,0.6071428571428571,2.0238647211236875,3.0,200.0,0.1,15.3,43998.0,3060.0,-40938.0,-0.9304513841538252,1.4378431372549019
top_30pct,14666,153,0.010432292376926224,0.6071428571428571,2.0238647211236875,3.0,200.0,0.2,30.6,43998.0,6120.0,-37878.0,-0.8609027683076503,1.4378431372549019
top_30pct,14666,153,0.010432292376926224,0.6071428571428571,2.0238647211236875,5.0,50.0,0.05,7.65,73330.0,382.5,-72947.5,-0.9947838538115369,9.58562091503268
top_30pct,14666,153,0.010432292376926224,0.6071428571428571,2.0238647211236875,5.0,50.0,0.1,15.3,73330.0,765.0,-72565.0,-0.9895677076230738,9.58562091503268
top_30pct,14666,153,0.010432292376926224,0.6071428571428571,2.0238647211236875,5.0,50.0,0.2,30.6,73330.0,1530.0,-71800.0,-0.9791354152461476,9.58562091503268
top_30pct,14666,153,0.010432292376926224,0.6071428571428571,2.0238647211236875,5.0,100.0,0.05,7.65,73330.0,765.0,-72565.0,-0.9895677076230738,4.79281045751634
top_30pct,14666,153,0.010432292376926224,0.6071428571428571,2.0238647211236875,5.0,100.0,0.1,15.3,73330.0,1530.0,-71800.0,-0.9791354152461476,4.79281045751634
top_30pct,14666,153,0.010432292376926224,0.6071428571428571,2.0238647211236875,5.0,100.0,0.2,30.6,73330.0,3060.0,-70270.0,-0.9582708304922951,4.79281045751634
top_30pct,14666,153,0.010432292376926224,0.6071428571428571,2.0238647211236875,5.0,200.0,0.05,7.65,73330.0,1530.0,-71800.0,-0.9791354152461476,2.39640522875817
top_30pct,14666,153,0.010432292376926224,0.6071428571428571,2.0238647211236875,5.0,200.0,0.1,15.3,73330.0,3060.0,-70270.0,-0.9582708304922951,2.39640522875817
top_30pct,14666,153,0.010432292376926224,0.6071428571428571,2.0238647211236875,5.0,200.0,0.2,30.6,73330.0,6120.0,-67210.0,-0.9165416609845902,2.39640522875817
