feature_transformed,importance,abs_importance,importance_type,feature_original,rank
num__missingindicator_fact_tipo_plan_was_missing_lag_2m,0.05446325026044091,0.05446325026044091,coefficient,fact_tipo_plan_was_missing_lag_2m,254
num__missingindicator_red_latencia_ms_was_missing_lag_2m,0.05446325026044091,0.05446325026044091,coefficient,red_latencia_ms_was_missing_lag_2m,255
num__missingindicator_red_cobertura_4g_pct_lag_2m,0.05446325026044091,0.05446325026044091,coefficient,red_cobertura_4g_pct_lag_2m,256
num__missingindicator_red_cobertura_4g_pct_was_missing_lag_2m,0.05446325026044091,0.05446325026044091,coefficient,red_cobertura_4g_pct_was_missing_lag_2m,257
num__missingindicator_red_latencia_ms_lag_2m,0.05446325026044091,0.05446325026044091,coefficient,red_latencia_ms_lag_2m,258
num__missingindicator_red_velocidad_media_mbps_lag_2m,0.05446325026044091,0.05446325026044091,coefficient,red_velocidad_media_mbps_lag_2m,259
num__missingindicator_red_cobertura_5g_pct_was_missing_lag_2m,0.05446325026044091,0.05446325026044091,coefficient,red_cobertura_5g_pct_was_missing_lag_2m,260
num__missingindicator_red_cobertura_5g_pct_lag_2m,0.05446325026044091,0.05446325026044091,coefficient,red_cobertura_5g_pct_lag_2m,261
num__missingindicator_fact_dias_retraso_pago_lag_2m,0.05446325026044091,0.05446325026044091,coefficient,fact_dias_retraso_pago_lag_2m,262
num__missingindicator_fact_descuento_aplicado_lag_2m,0.05446325026044091,0.05446325026044091,coefficient,fact_descuento_aplicado_lag_2m,263
num__missingindicator_fact_variacion_consumo_pct_lag_2m,0.05446325026044091,0.05446325026044091,coefficient,fact_variacion_consumo_pct_lag_2m,264
num__missingindicator_fact_num_lineas_lag_2m,0.05446325026044091,0.05446325026044091,coefficient,fact_num_lineas_lag_2m,265
num__missingindicator_fact_cargo_base_lag_2m,0.05446325026044091,0.05446325026044091,coefficient,fact_cargo_base_lag_2m,266
num__missingindicator_fact_consumo_extra_lag_2m,0.05446325026044091,0.05446325026044091,coefficient,fact_consumo_extra_lag_2m,267
num__missingindicator_fact_importe_total_lag_2m,0.05446325026044091,0.05446325026044091,coefficient,fact_importe_total_lag_2m,268
num__missingindicator_fact_impago_flag_lag_2m,0.05446325026044091,0.05446325026044091,coefficient,fact_impago_flag_lag_2m,269
num__missingindicator_red_incidencia_masiva_lag_2m,0.05446325026044091,0.05446325026044091,coefficient,red_incidencia_masiva_lag_2m,270
num__missingindicator_fact_stress_calidad_lag_lag_2m,0.05446325026044091,0.05446325026044091,coefficient,fact_stress_calidad_lag_lag_2m,271
num__missingindicator_fact_incidencia_masiva_lag_lag_2m,0.05446325026044091,0.05446325026044091,coefficient,fact_incidencia_masiva_lag_lag_2m,272
num__soporte_duracion_media_lag_1m,0.05392527839135989,0.05392527839135989,coefficient,soporte_duracion_media_lag_1m,273
cat__soporte_canal_principal_app_chat,0.0538716571925675,0.0538716571925675,coefficient,soporte_canal_principal,274
num__red_latencia_ms_was_missing_lag_1m,0.05292508031291183,0.05292508031291183,coefficient,red_latencia_ms_was_missing_lag_1m,275
num__soporte_satisfaccion_missing_rate_lag_2m,0.048896467021845955,0.048896467021845955,coefficient,soporte_satisfaccion_missing_rate_lag_2m,276
cat__soporte_canal_principal_telefono,0.047464670735398506,0.047464670735398506,coefficient,soporte_canal_principal,277
num__fact_impago_flag_lag_3m,-0.046528676774646435,0.046528676774646435,coefficient,fact_impago_flag_lag_3m,278
num__descuento_activo,-0.04521300676707517,0.04521300676707517,coefficient,descuento_activo,279
num__encuestas_sentimiento_medio_roll_3m,0.04381583395863288,0.04381583395863288,coefficient,encuestas_sentimiento_medio_roll_3m,280
num__soporte_no_resueltos_lag_3m,0.04307356373290488,0.04307356373290488,coefficient,soporte_no_resueltos_lag_3m,281
num__soporte_duracion_max_lag_1m,-0.042238553250227545,0.042238553250227545,coefficient,soporte_duracion_max_lag_1m,282
num__soporte_satisfaccion_media_lag_3m,0.04222936707855274,0.04222936707855274,coefficient,soporte_satisfaccion_media_lag_3m,283
num__fact_descuento_aplicado,-0.04163234228896262,0.04163234228896262,coefficient,fact_descuento_aplicado,284
num__encuestas_puntuacion_media_lag_1m,-0.04140488092507418,0.04140488092507418,coefficient,encuestas_puntuacion_media_lag_1m,285
num__red_cobertura_5g_pct_was_missing_lag_2m,-0.040970435604956265,0.040970435604956265,coefficient,red_cobertura_5g_pct_was_missing_lag_2m,286
num__missingindicator_red_cobertura_4g_pct_was_missing_lag_3m,-0.0402986877300841,0.0402986877300841,coefficient,red_cobertura_4g_pct_was_missing_lag_3m,287
num__missingindicator_red_latencia_ms_was_missing_lag_3m,-0.0402986877300841,0.0402986877300841,coefficient,red_latencia_ms_was_missing_lag_3m,288
num__missingindicator_red_cobertura_5g_pct_was_missing_lag_3m,-0.0402986877300841,0.0402986877300841,coefficient,red_cobertura_5g_pct_was_missing_lag_3m,289
num__missingindicator_fact_tipo_plan_was_missing_lag_3m,-0.0402986877300841,0.0402986877300841,coefficient,fact_tipo_plan_was_missing_lag_3m,290
num__missingindicator_red_incidencia_masiva_lag_3m,-0.0402986877300841,0.0402986877300841,coefficient,red_incidencia_masiva_lag_3m,291
num__missingindicator_fact_importe_total_was_missing_lag_3m,-0.0402986877300841,0.0402986877300841,coefficient,fact_importe_total_was_missing_lag_3m,292
num__missingindicator_fact_cargo_base_lag_3m,-0.0402986877300841,0.0402986877300841,coefficient,fact_cargo_base_lag_3m,293
num__missingindicator_fact_consumo_extra_lag_3m,-0.0402986877300841,0.0402986877300841,coefficient,fact_consumo_extra_lag_3m,294
num__missingindicator_fact_descuento_aplicado_lag_3m,-0.0402986877300841,0.0402986877300841,coefficient,fact_descuento_aplicado_lag_3m,295
num__missingindicator_fact_importe_total_lag_3m,-0.0402986877300841,0.0402986877300841,coefficient,fact_importe_total_lag_3m,296
num__missingindicator_fact_dias_retraso_pago_lag_3m,-0.0402986877300841,0.0402986877300841,coefficient,fact_dias_retraso_pago_lag_3m,297
num__missingindicator_fact_impago_flag_lag_3m,-0.0402986877300841,0.0402986877300841,coefficient,fact_impago_flag_lag_3m,298
num__missingindicator_fact_variacion_consumo_pct_lag_3m,-0.0402986877300841,0.0402986877300841,coefficient,fact_variacion_consumo_pct_lag_3m,299
num__missingindicator_fact_stress_calidad_lag_lag_3m,-0.0402986877300841,0.0402986877300841,coefficient,fact_stress_calidad_lag_lag_3m,300
num__missingindicator_red_indice_calidad_global_lag_3m,-0.0402986877300841,0.0402986877300841,coefficient,red_indice_calidad_global_lag_3m,301
num__missingindicator_fact_incidencia_masiva_lag_lag_3m,-0.0402986877300841,0.0402986877300841,coefficient,fact_incidencia_masiva_lag_lag_3m,302
num__missingindicator_fact_num_lineas_lag_3m,-0.0402986877300841,0.0402986877300841,coefficient,fact_num_lineas_lag_3m,303
num__missingindicator_red_cobertura_5g_pct_lag_3m,-0.0402986877300841,0.0402986877300841,coefficient,red_cobertura_5g_pct_lag_3m,304
num__missingindicator_red_tasa_cortes_pct_lag_3m,-0.0402986877300841,0.0402986877300841,coefficient,red_tasa_cortes_pct_lag_3m,305
num__missingindicator_red_poblacion_zona_lag_3m,-0.0402986877300841,0.0402986877300841,coefficient,red_poblacion_zona_lag_3m,306
num__missingindicator_red_velocidad_media_mbps_lag_3m,-0.0402986877300841,0.0402986877300841,coefficient,red_velocidad_media_mbps_lag_3m,307
num__missingindicator_red_cobertura_4g_pct_lag_3m,-0.0402986877300841,0.0402986877300841,coefficient,red_cobertura_4g_pct_lag_3m,308
num__missingindicator_red_latencia_ms_lag_3m,-0.0402986877300841,0.0402986877300841,coefficient,red_latencia_ms_lag_3m,309
num__fact_impago_flag,0.03874233679542652,0.03874233679542652,coefficient,fact_impago_flag,310
num__fact_variacion_consumo_pct_lag_1m,-0.03709341242790263,0.03709341242790263,coefficient,fact_variacion_consumo_pct_lag_1m,311
num__fact_stress_calidad_lag_lag_3m,-0.03598152977866999,0.03598152977866999,coefficient,fact_stress_calidad_lag_lag_3m,312
num__red_latencia_ms_was_missing_roll_3m,-0.0357172713884991,0.0357172713884991,coefficient,red_latencia_ms_was_missing_roll_3m,313
num__encuestas_sentimiento_medio_lag_3m,-0.03510147315694899,0.03510147315694899,coefficient,encuestas_sentimiento_medio_lag_3m,314
num__soporte_incidencia_masiva_lag_3m,0.032540660784907506,0.032540660784907506,coefficient,soporte_incidencia_masiva_lag_3m,315
num__estado_civil_was_missing,-0.03209574848878165,0.03209574848878165,coefficient,estado_civil_was_missing,316
num__soporte_no_resueltos,-0.03170477044981956,0.03170477044981956,coefficient,soporte_no_resueltos,317
num__encuestas_nps_media,-0.031501808111209714,0.031501808111209714,coefficient,encuestas_nps_media,318
num__encuestas_sentimiento_medio_lag_1m,0.03141887778255687,0.03141887778255687,coefficient,encuestas_sentimiento_medio_lag_1m,319
num__red_latencia_ms_was_missing,0.03007107888421757,0.03007107888421757,coefficient,red_latencia_ms_was_missing,320
num__red_incidencia_masiva_roll_3m,0.029184578457749712,0.029184578457749712,coefficient,red_incidencia_masiva_roll_3m,321
num__red_latencia_ms_roll_3m,-0.027948514751218626,0.027948514751218626,coefficient,red_latencia_ms_roll_3m,322
num__red_incidencia_masiva,-0.027934783162447213,0.027934783162447213,coefficient,red_incidencia_masiva,323
num__encuestas_puntuacion_media_lag_2m,-0.027719921927225746,0.027719921927225746,coefficient,encuestas_puntuacion_media_lag_2m,324
cat__soporte_motivo_principal_Desconocido,-0.02745818652829135,0.02745818652829135,coefficient,soporte_motivo_principal,325
num__soporte_contactos_lag_1m,-0.02690669277503522,0.02690669277503522,coefficient,soporte_contactos_lag_1m,326
num__fact_importe_total_was_missing_lag_2m,-0.02667550674801393,0.02667550674801393,coefficient,fact_importe_total_was_missing_lag_2m,327
num__soporte_incidencia_masiva_lag_2m,0.024797975680684113,0.024797975680684113,coefficient,soporte_incidencia_masiva_lag_2m,328
cat__soporte_motivo_principal_Calidad de señal,-0.02425949417164733,0.02425949417164733,coefficient,soporte_motivo_principal,329
cat__soporte_motivo_principal_Baja / portabilidad,-0.02416532170329952,0.02416532170329952,coefficient,soporte_motivo_principal,330
num__soporte_incidencia_masiva_lag_1m,-0.023304564446748735,0.023304564446748735,coefficient,soporte_incidencia_masiva_lag_1m,331
cat__soporte_motivo_principal_Impago / pago,0.022878300257623857,0.022878300257623857,coefficient,soporte_motivo_principal,332
num__encuestas_stress_medio_lag_2m,0.022579398922999122,0.022579398922999122,coefficient,encuestas_stress_medio_lag_2m,333
num__soporte_stress_calidad_media_lag_2m,-0.02217505388922178,0.02217505388922178,coefficient,soporte_stress_calidad_media_lag_2m,334
num__soporte_no_resueltos_lag_1m,-0.02160222129608684,0.02160222129608684,coefficient,soporte_no_resueltos_lag_1m,335
num__encuestas_puntuacion_media,-0.020330743695264306,0.020330743695264306,coefficient,encuestas_puntuacion_media,336
num__encuestas_puntuacion_media_lag_3m,-0.020143635484569523,0.020143635484569523,coefficient,encuestas_puntuacion_media_lag_3m,337
num__fact_variacion_consumo_pct,-0.020137416756236207,0.020137416756236207,coefficient,fact_variacion_consumo_pct,338
num__red_latencia_ms_lag_3m,0.02002515469678928,0.02002515469678928,coefficient,red_latencia_ms_lag_3m,339
num__missingindicator_soporte_dias_retraso_media_lag_2m,-0.019729641429920276,0.019729641429920276,coefficient,soporte_dias_retraso_media_lag_2m,340
num__missingindicator_soporte_satisfaccion_media_lag_2m,-0.019729641429920276,0.019729641429920276,coefficient,soporte_satisfaccion_media_lag_2m,341
num__missingindicator_soporte_stress_calidad_media_lag_2m,-0.019729641429920276,0.019729641429920276,coefficient,soporte_stress_calidad_media_lag_2m,342
num__missingindicator_soporte_satisfaccion_missing_rate_lag_2m,-0.019729641429920276,0.019729641429920276,coefficient,soporte_satisfaccion_missing_rate_lag_2m,343
num__missingindicator_soporte_resuelto_rate_lag_2m,-0.019729641429920276,0.019729641429920276,coefficient,soporte_resuelto_rate_lag_2m,344
num__missingindicator_soporte_duracion_max_lag_2m,-0.019729641429920276,0.019729641429920276,coefficient,soporte_duracion_max_lag_2m,345
num__missingindicator_soporte_duracion_media_lag_2m,-0.019729641429920276,0.019729641429920276,coefficient,soporte_duracion_media_lag_2m,346
num__missingindicator_soporte_motivo_missing_rate_lag_2m,-0.019729641429920276,0.019729641429920276,coefficient,soporte_motivo_missing_rate_lag_2m,347
num__missingindicator_soporte_satisfaccion_min_lag_2m,-0.019729641429920276,0.019729641429920276,coefficient,soporte_satisfaccion_min_lag_2m,348
num__soporte_incidencia_masiva,0.019247095823319196,0.019247095823319196,coefficient,soporte_incidencia_masiva,349
num__encuestas_sentimiento_medio_lag_2m,-0.017221439070658207,0.017221439070658207,coefficient,encuestas_sentimiento_medio_lag_2m,350
num__soporte_satisfaccion_missing_rate_roll_3m,-0.016925801173881688,0.016925801173881688,coefficient,soporte_satisfaccion_missing_rate_roll_3m,351
num__ingreso_estimado_was_missing,-0.0164601026817308,0.0164601026817308,coefficient,ingreso_estimado_was_missing,352
num__encuestas_n_roll_3m,-0.015548604204673383,0.015548604204673383,coefficient,encuestas_n_roll_3m,353
num__fact_incidencia_masiva_lag_lag_3m,-0.015288187131439744,0.015288187131439744,coefficient,fact_incidencia_masiva_lag_lag_3m,354
num__red_latencia_ms_was_missing_lag_3m,0.014982608285831912,0.014982608285831912,coefficient,red_latencia_ms_was_missing_lag_3m,355
num__antiguedad_meses_was_invalid,-0.014738610216021934,0.014738610216021934,coefficient,antiguedad_meses_was_invalid,356
num__missingindicator_soporte_satisfaccion_missing_rate_lag_1m,-0.01461714943666172,0.01461714943666172,coefficient,soporte_satisfaccion_missing_rate_lag_1m,357
num__missingindicator_soporte_satisfaccion_min_lag_1m,-0.01461714943666172,0.01461714943666172,coefficient,soporte_satisfaccion_min_lag_1m,358
num__missingindicator_soporte_duracion_media_lag_1m,-0.01461714943666172,0.01461714943666172,coefficient,soporte_duracion_media_lag_1m,359
num__missingindicator_soporte_motivo_missing_rate_lag_1m,-0.01461714943666172,0.01461714943666172,coefficient,soporte_motivo_missing_rate_lag_1m,360
num__missingindicator_soporte_resuelto_rate_lag_1m,-0.01461714943666172,0.01461714943666172,coefficient,soporte_resuelto_rate_lag_1m,361
num__missingindicator_soporte_stress_calidad_media_lag_1m,-0.01461714943666172,0.01461714943666172,coefficient,soporte_stress_calidad_media_lag_1m,362
num__missingindicator_soporte_satisfaccion_media_lag_1m,-0.01461714943666172,0.01461714943666172,coefficient,soporte_satisfaccion_media_lag_1m,363
num__missingindicator_soporte_dias_retraso_media_lag_1m,-0.01461714943666172,0.01461714943666172,coefficient,soporte_dias_retraso_media_lag_1m,364
num__missingindicator_soporte_duracion_max_lag_1m,-0.01461714943666172,0.01461714943666172,coefficient,soporte_duracion_max_lag_1m,365
num__soporte_impago_mes_lag_3m,-0.014013300592520752,0.014013300592520752,coefficient,soporte_impago_mes_lag_3m,366
num__encuestas_texto_missing_rate_lag_1m,0.013855189382695542,0.013855189382695542,coefficient,encuestas_texto_missing_rate_lag_1m,367
num__red_velocidad_media_mbps_lag_3m,-0.013548268542313906,0.013548268542313906,coefficient,red_velocidad_media_mbps_lag_3m,368
num__soporte_satisfaccion_missing_rate,0.013433048111897897,0.013433048111897897,coefficient,soporte_satisfaccion_missing_rate,369
num__encuestas_texto_missing_rate_lag_3m,0.012735361497698591,0.012735361497698591,coefficient,encuestas_texto_missing_rate_lag_3m,370
num__missingindicator_soporte_duracion_media_roll_3m,0.01208580567276465,0.01208580567276465,coefficient,soporte_duracion_media_roll_3m,371
num__missingindicator_soporte_stress_calidad_media,0.01208580567276465,0.01208580567276465,coefficient,soporte_stress_calidad_media,372
num__missingindicator_soporte_resuelto_rate,0.01208580567276465,0.01208580567276465,coefficient,soporte_resuelto_rate,373
num__missingindicator_soporte_satisfaccion_media,0.01208580567276465,0.01208580567276465,coefficient,soporte_satisfaccion_media,374
num__missingindicator_soporte_satisfaccion_missing_rate_roll_3m,0.01208580567276465,0.01208580567276465,coefficient,soporte_satisfaccion_missing_rate_roll_3m,375
num__missingindicator_soporte_satisfaccion_min,0.01208580567276465,0.01208580567276465,coefficient,soporte_satisfaccion_min,376
num__missingindicator_soporte_duracion_media,0.01208580567276465,0.01208580567276465,coefficient,soporte_duracion_media,377
num__missingindicator_soporte_duracion_max,0.01208580567276465,0.01208580567276465,coefficient,soporte_duracion_max,378
num__missingindicator_soporte_dias_retraso_media,0.01208580567276465,0.01208580567276465,coefficient,soporte_dias_retraso_media,379
num__missingindicator_soporte_motivo_missing_rate,0.01208580567276465,0.01208580567276465,coefficient,soporte_motivo_missing_rate,380
num__missingindicator_soporte_motivo_missing_rate_roll_3m,0.01208580567276465,0.01208580567276465,coefficient,soporte_motivo_missing_rate_roll_3m,381
num__missingindicator_soporte_satisfaccion_missing_rate,0.01208580567276465,0.01208580567276465,coefficient,soporte_satisfaccion_missing_rate,382
num__missingindicator_soporte_stress_calidad_media_roll_3m,0.01208580567276465,0.01208580567276465,coefficient,soporte_stress_calidad_media_roll_3m,383
num__missingindicator_soporte_resuelto_rate_roll_3m,0.01208580567276465,0.01208580567276465,coefficient,soporte_resuelto_rate_roll_3m,384
num__missingindicator_soporte_dias_retraso_media_roll_3m,0.01208580567276465,0.01208580567276465,coefficient,soporte_dias_retraso_media_roll_3m,385
num__missingindicator_soporte_satisfaccion_media_roll_3m,0.01208580567276465,0.01208580567276465,coefficient,soporte_satisfaccion_media_roll_3m,386
num__missingindicator_soporte_duracion_max_roll_3m,0.01208580567276465,0.01208580567276465,coefficient,soporte_duracion_max_roll_3m,387
num__missingindicator_soporte_satisfaccion_min_roll_3m,0.01208580567276465,0.01208580567276465,coefficient,soporte_satisfaccion_min_roll_3m,388
num__soporte_incidencia_masiva_roll_3m,0.011959260063906855,0.011959260063906855,coefficient,soporte_incidencia_masiva_roll_3m,389
num__edad,0.011661487284723092,0.011661487284723092,coefficient,edad,390
num__missingindicator_fact_descuento_aplicado_lag_1m,0.011012188481205562,0.011012188481205562,coefficient,fact_descuento_aplicado_lag_1m,391
num__missingindicator_red_cobertura_5g_pct_lag_1m,0.011012188481205562,0.011012188481205562,coefficient,red_cobertura_5g_pct_lag_1m,392
num__missingindicator_fact_importe_total_was_missing_lag_1m,0.011012188481205562,0.011012188481205562,coefficient,fact_importe_total_was_missing_lag_1m,393
num__missingindicator_fact_consumo_extra_lag_1m,0.011012188481205562,0.011012188481205562,coefficient,fact_consumo_extra_lag_1m,394
num__missingindicator_fact_importe_total_lag_1m,0.011012188481205562,0.011012188481205562,coefficient,fact_importe_total_lag_1m,395
num__missingindicator_fact_dias_retraso_pago_lag_1m,0.011012188481205562,0.011012188481205562,coefficient,fact_dias_retraso_pago_lag_1m,396
num__missingindicator_fact_impago_flag_lag_1m,0.011012188481205562,0.011012188481205562,coefficient,fact_impago_flag_lag_1m,397
num__missingindicator_fact_variacion_consumo_pct_lag_1m,0.011012188481205562,0.011012188481205562,coefficient,fact_variacion_consumo_pct_lag_1m,398
num__missingindicator_fact_stress_calidad_lag_lag_1m,0.011012188481205562,0.011012188481205562,coefficient,fact_stress_calidad_lag_lag_1m,399
num__missingindicator_fact_incidencia_masiva_lag_lag_1m,0.011012188481205562,0.011012188481205562,coefficient,fact_incidencia_masiva_lag_lag_1m,400
num__missingindicator_fact_tipo_plan_was_missing_lag_1m,0.011012188481205562,0.011012188481205562,coefficient,fact_tipo_plan_was_missing_lag_1m,401
num__missingindicator_red_poblacion_zona_lag_1m,0.011012188481205562,0.011012188481205562,coefficient,red_poblacion_zona_lag_1m,402
num__missingindicator_fact_num_lineas_lag_1m,0.011012188481205562,0.011012188481205562,coefficient,fact_num_lineas_lag_1m,403
num__missingindicator_red_cobertura_4g_pct_lag_1m,0.011012188481205562,0.011012188481205562,coefficient,red_cobertura_4g_pct_lag_1m,404
num__missingindicator_red_latencia_ms_was_missing_lag_1m,0.011012188481205562,0.011012188481205562,coefficient,red_latencia_ms_was_missing_lag_1m,405
num__missingindicator_red_cobertura_5g_pct_was_missing_lag_1m,0.011012188481205562,0.011012188481205562,coefficient,red_cobertura_5g_pct_was_missing_lag_1m,406
num__missingindicator_red_cobertura_4g_pct_was_missing_lag_1m,0.011012188481205562,0.011012188481205562,coefficient,red_cobertura_4g_pct_was_missing_lag_1m,407
num__missingindicator_red_incidencia_masiva_lag_1m,0.011012188481205562,0.011012188481205562,coefficient,red_incidencia_masiva_lag_1m,408
num__missingindicator_red_indice_calidad_global_lag_1m,0.011012188481205562,0.011012188481205562,coefficient,red_indice_calidad_global_lag_1m,409
num__missingindicator_red_tasa_cortes_pct_lag_1m,0.011012188481205562,0.011012188481205562,coefficient,red_tasa_cortes_pct_lag_1m,410
num__missingindicator_red_velocidad_media_mbps_lag_1m,0.011012188481205562,0.011012188481205562,coefficient,red_velocidad_media_mbps_lag_1m,411
num__missingindicator_fact_cargo_base_lag_1m,0.011012188481205562,0.011012188481205562,coefficient,fact_cargo_base_lag_1m,412
num__missingindicator_red_latencia_ms_lag_1m,0.011012188481205562,0.011012188481205562,coefficient,red_latencia_ms_lag_1m,413
num__soporte_motivo_missing_rate_lag_3m,-0.011008819581699436,0.011008819581699436,coefficient,soporte_motivo_missing_rate_lag_3m,414
cat__fact_tipo_plan_Prepago,0.010788806535195147,0.010788806535195147,coefficient,fact_tipo_plan,415
cat__tipo_plan_Prepago,0.010788806535195147,0.010788806535195147,coefficient,tipo_plan,416
num__red_latencia_ms_lag_1m,0.010120664166257162,0.010120664166257162,coefficient,red_latencia_ms_lag_1m,417
num__missingindicator_encuestas_texto_missing_rate_lag_3m,-0.009729192024296231,0.009729192024296231,coefficient,encuestas_texto_missing_rate_lag_3m,418
num__missingindicator_encuestas_stress_medio_lag_3m,-0.009729192024296231,0.009729192024296231,coefficient,encuestas_stress_medio_lag_3m,419
num__missingindicator_encuestas_incongruentes_rate_lag_3m,-0.009729192024296231,0.009729192024296231,coefficient,encuestas_incongruentes_rate_lag_3m,420
num__missingindicator_encuestas_puntuacion_media_lag_3m,-0.009729192024296231,0.009729192024296231,coefficient,encuestas_puntuacion_media_lag_3m,421
num__missingindicator_encuestas_sentimiento_medio_lag_3m,-0.009729192024296231,0.009729192024296231,coefficient,encuestas_sentimiento_medio_lag_3m,422
num__red_indice_calidad_global,0.009685547989663462,0.009685547989663462,coefficient,red_indice_calidad_global,423
num__soporte_stress_calidad_media_lag_3m,0.009579299225026379,0.009579299225026379,coefficient,soporte_stress_calidad_media_lag_3m,424
num__soporte_resuelto_rate_lag_3m,0.009081226484728665,0.009081226484728665,coefficient,soporte_resuelto_rate_lag_3m,425
num__encuestas_texto_missing_rate_roll_3m,0.008929245007720608,0.008929245007720608,coefficient,encuestas_texto_missing_rate_roll_3m,426
num__soporte_satisfaccion_missing_rate_lag_3m,-0.007724823558944747,0.007724823558944747,coefficient,soporte_satisfaccion_missing_rate_lag_3m,427
num__edad_was_missing,0.007646603788826151,0.007646603788826151,coefficient,edad_was_missing,428
num__fact_variacion_consumo_pct_roll_3m,0.00725523482115545,0.00725523482115545,coefficient,fact_variacion_consumo_pct_roll_3m,429
num__encuestas_stress_medio_lag_3m,-0.007233606845597187,0.007233606845597187,coefficient,encuestas_stress_medio_lag_3m,430
num__antiguedad_meses_was_missing,0.00646090392268448,0.00646090392268448,coefficient,antiguedad_meses_was_missing,431
num__fact_variacion_consumo_pct_lag_2m,0.006149731736769256,0.006149731736769256,coefficient,fact_variacion_consumo_pct_lag_2m,432
num__soporte_motivo_missing_rate_lag_1m,-0.006039450642508556,0.006039450642508556,coefficient,soporte_motivo_missing_rate_lag_1m,433
num__red_cobertura_4g_pct_was_missing_lag_3m,0.0060354136601656816,0.0060354136601656816,coefficient,red_cobertura_4g_pct_was_missing_lag_3m,434
num__red_latencia_ms_was_missing_lag_2m,0.005824473572446134,0.005824473572446134,coefficient,red_latencia_ms_was_missing_lag_2m,435
cat__soporte_canal_principal_tienda,-0.005639111382310396,0.005639111382310396,coefficient,soporte_canal_principal,436
num__missingindicator_soporte_resuelto_rate_lag_3m,0.005111644925361405,0.005111644925361405,coefficient,soporte_resuelto_rate_lag_3m,437
num__missingindicator_soporte_satisfaccion_min_lag_3m,0.005111644925361405,0.005111644925361405,coefficient,soporte_satisfaccion_min_lag_3m,438
num__missingindicator_soporte_duracion_media_lag_3m,0.005111644925361405,0.005111644925361405,coefficient,soporte_duracion_media_lag_3m,439
num__missingindicator_soporte_duracion_max_lag_3m,0.005111644925361405,0.005111644925361405,coefficient,soporte_duracion_max_lag_3m,440
num__missingindicator_soporte_dias_retraso_media_lag_3m,0.005111644925361405,0.005111644925361405,coefficient,soporte_dias_retraso_media_lag_3m,441
num__missingindicator_soporte_stress_calidad_media_lag_3m,0.005111644925361405,0.005111644925361405,coefficient,soporte_stress_calidad_media_lag_3m,442
num__missingindicator_soporte_motivo_missing_rate_lag_3m,0.005111644925361405,0.005111644925361405,coefficient,soporte_motivo_missing_rate_lag_3m,443
num__missingindicator_soporte_satisfaccion_missing_rate_lag_3m,0.005111644925361405,0.005111644925361405,coefficient,soporte_satisfaccion_missing_rate_lag_3m,444
num__missingindicator_soporte_satisfaccion_media_lag_3m,0.005111644925361405,0.005111644925361405,coefficient,soporte_satisfaccion_media_lag_3m,445
num__soporte_contactos_lag_3m,-0.004917044500162821,0.004917044500162821,coefficient,soporte_contactos_lag_3m,446
cat__soporte_canal_principal_carrier-pigeon,-0.004798381375232083,0.004798381375232083,coefficient,soporte_canal_principal,447
num__sexo_was_missing,-0.004673760871153367,0.004673760871153367,coefficient,sexo_was_missing,448
num__encuestas_n,-0.0031700946358358796,0.0031700946358358796,coefficient,encuestas_n,449
num__encuestas_texto_missing_rate,0.002850661812725589,0.002850661812725589,coefficient,encuestas_texto_missing_rate,450
cat__tipo_dispositivo_Gama media,0.002432840549362276,0.002432840549362276,coefficient,tipo_dispositivo,451
num__red_latencia_ms,-0.0021212217663547916,0.0021212217663547916,coefficient,red_latencia_ms,452
num__missingindicator_encuestas_stress_medio_roll_3m,-0.0018865721824358065,0.0018865721824358065,coefficient,encuestas_stress_medio_roll_3m,453
num__missingindicator_encuestas_incongruentes_rate_roll_3m,-0.0018865721824358065,0.0018865721824358065,coefficient,encuestas_incongruentes_rate_roll_3m,454
num__missingindicator_encuestas_sentimiento_medio_roll_3m,-0.0018865721824358065,0.0018865721824358065,coefficient,encuestas_sentimiento_medio_roll_3m,455
num__missingindicator_encuestas_puntuacion_media_roll_3m,-0.0018865721824358065,0.0018865721824358065,coefficient,encuestas_puntuacion_media_roll_3m,456
num__missingindicator_encuestas_texto_missing_rate_roll_3m,-0.0018865721824358065,0.0018865721824358065,coefficient,encuestas_texto_missing_rate_roll_3m,457
num__missingindicator_encuestas_puntuacion_media,-0.0018865721824358065,0.0018865721824358065,coefficient,encuestas_puntuacion_media,458
num__missingindicator_encuestas_sentimiento_medio,-0.0018865721824358065,0.0018865721824358065,coefficient,encuestas_sentimiento_medio,459
num__missingindicator_encuestas_stress_medio,-0.0018865721824358065,0.0018865721824358065,coefficient,encuestas_stress_medio,460
num__missingindicator_encuestas_texto_missing_rate,-0.0018865721824358065,0.0018865721824358065,coefficient,encuestas_texto_missing_rate,461
num__missingindicator_encuestas_incongruentes_rate,-0.0018865721824358065,0.0018865721824358065,coefficient,encuestas_incongruentes_rate,462
num__missingindicator_encuestas_puntuacion_media_lag_2m,0.0018552993668907235,0.0018552993668907235,coefficient,encuestas_puntuacion_media_lag_2m,463
num__missingindicator_encuestas_texto_missing_rate_lag_2m,0.0018552993668907235,0.0018552993668907235,coefficient,encuestas_texto_missing_rate_lag_2m,464
num__missingindicator_encuestas_sentimiento_medio_lag_2m,0.0018552993668907235,0.0018552993668907235,coefficient,encuestas_sentimiento_medio_lag_2m,465
